10/18/2017, , ,13.8,Davis Bertans,SF/PF,"$3,700 ", , ,SAS,MIN,5.5,11,0,-11.06,1.5,12.96,12.1,0,1,16.56,0.74, , ,0,0,6%,-2.7,7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,103.5,100.5,-1.3,-3,204,43, , ,&nbsp;,&nbsp;,&nbsp;, ,18.1,0.6,$0 ,74%,32%,25%,89
10/18/2017, , ,39.65,Nene,C,"$3,500 ", , ,HOU,@SAC,12.1,23.2,1,-3.46,3.5,20.35,12,0,1,15.56,0.84, , ,1,0,0%,-2.97,-7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,100.5,103.5,-1.8,3,204,57, , ,&nbsp;,&nbsp;,&nbsp;, ,18.2,1.5,$0 ,74%,42%,25%,82
10/18/2017, , ,30.65,Tim Frazier,PG,"$3,700 ", , ,WAS,PHI,9.2,17.3,1.1,-7.36,2.5,17.11,11.7,0,1,16.56,1.08, , ,4,0,95%,0.35,-7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,100.5,103.5,-1.8,3,204,57, , ,&nbsp;,&nbsp;,&nbsp;, ,28.5,4,$0 ,82%,43%,17%,80
10/18/2017, , ,27.65,Justin Anderson,SF/PF,"$3,000 ", , ,PHI,@WAS,8.7,17.2,0.2,-4.36,2.9,15.47,11.5,0,1,13.06,1.01, , ,6,0,31%,-1.06,7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,103.5,100.5,-1.3,-3,204,43, , ,&nbsp;,&nbsp;,&nbsp;, ,33.2,3.9,$0 ,81%,49%,18%,75
10/18/2017, , ,26.7,Jared Dudley,PF,"$3,000 ", , ,PHX,POR,6.7,13.5,-0.1,-6.36,2.2,12.52,10.3,0,1,13.06,1.11, , ,6,0,95%,-2.85,-7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,100.5,103.5,-1.8,3,204,57, , ,&nbsp;,&nbsp;,&nbsp;, ,38.1,2.7,$0 ,80%,49%,20%,75
10/18/2017, , ,16.2,Luke Kennard,SG,"$3,200 ", , ,DET,CHA,5.3,10.7,-0.1,-8.76,1.7,12.28,10.2,0,1,14.06,1.42, , ,5,0,9%,-0.14,-7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,100.5,103.5,-1.8,3,204,57, , ,&nbsp;,&nbsp;,&nbsp;, ,39.6,3,$0 ,73%,52%,26%,73
10/18/2017, , ,19.8,Shabazz Muhammad,SG/SF,"$3,200 ", , ,MIN,@SAS,7.5,15,0,-6.56,2.3,19.85,10,0,1,14.06,0.95, , ,4,0,47%,-3.04,-7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,100.5,103.5,-1.8,3,204,57, , ,&nbsp;,&nbsp;,&nbsp;, ,29.4,2.1,$0 ,74%,42%,25%,71
10/18/2017, , ,25.05,Dillon Brooks,SG/SF,"$3,100 ", , ,MEM,NOP,9.9,19.4,0.4,-3.66,3.2,24.57,9.9,0,1,13.56,0.77, , ,2,0,0%,-2.38,7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,103.5,100.5,-1.3,-3,204,43, , ,&nbsp;,&nbsp;,&nbsp;, ,20.5,-1.3,$0 ,62%,31%,37%,70
10/18/2017, , ,19.7,Arron Afflalo,SG/SF,"$3,300 ", , ,ORL,MIA,5.8,11.7,-0.1,-8.76,1.8,14.45,9.8,0,1,14.56,0.74, , ,1,0,55%,-2.89,7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,103.5,100.5,-1.3,-3,204,43, , ,&nbsp;,&nbsp;,&nbsp;, ,17.9,0.6,$0 ,74%,40%,25%,66
10/18/2017, , ,37.45,Jahlil Okafor,C,"$3,800 ", , ,PHI,@WAS,8.5,17.7,-0.7,-8.56,2.2,21.12,9.7,0,1,17.06,0.8, , ,0,0,0%,-2.78,-7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,100.5,103.5,-1.8,3,204,57, , ,&nbsp;,&nbsp;,&nbsp;, ,10.9,-3.6,$0 ,48%,22%,51%,62
10/18/2017, , ,16.9,Semi Ojeleye,SG/SF,"$3,000 ", , ,BOS,MIL,5.5,11.1,-0.1,-7.56,1.8,14.39,9.7,0,1,13.06,0.91, , ,2,0,55%,2.13,7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,103.5,100.5,-1.3,-3,204,43, , ,&nbsp;,&nbsp;,&nbsp;, ,21.1,-2.1,$0 ,57%,26%,42%,61
10/18/2017, , ,21.5,Tyus Jones,PG/SG,"$3,000 ", , ,MIN,@SAS,5.7,11.3,0.1,-7.36,1.9,14.65,7.5,0,1,13.06,0.94, , ,1,0,6%,-3.94,-7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,100.5,103.5,-1.8,3,204,57, , ,&nbsp;,&nbsp;,&nbsp;, ,26.7,0.5,$0 ,63%,30%,35%,60
10/18/2017, , ,16.85,Nemanja Bjelica,SF/PF,"$3,300 ", , ,MIN,@SAS,5.7,11.5,-0.1,-8.86,1.7,14.4,7.5,0,1,14.56,0.84, , ,4,0,13%,-3.78,-7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,100.5,103.5,-1.8,3,204,57, , ,&nbsp;,&nbsp;,&nbsp;, ,26.2,2.6,$0 ,80%,40%,19%,57
10/18/2017, , ,18.4,Julyan Stone,PG/SG,"$3,000 ", , ,CHA,@DET,4.7,9.3,0.1,-8.36,1.6,10.15,6.8,0,1,13.06,0.88, , ,2,0,13%,-1.74,-7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,100.5,103.5,-1.8,3,204,57, , ,&nbsp;,&nbsp;,&nbsp;, ,22.4,0,$0 ,65%,40%,34%,55
10/18/2017, , ,17.1,Jake Layman,SF/PF,"$3,000 ", , ,POR,@PHX,2.7,5.6,-0.2,-10.36,0.9,13.44,5,0,1,13.06,0.79, , ,0,0,4%,-2.29,7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,103.5,100.5,-1.3,-3,204,43, , ,&nbsp;,&nbsp;,&nbsp;, ,12.4,-1.3,$0 ,71%,28%,28%,42
10/18/2017, , ,18.15,Luke Babbitt,SF/PF,"$3,000 ", , ,ATL,@DAL,2.5,5.2,-0.2,-10.56,0.8,14.78,4,0,1,13.06, , , ,1,0,4%, ,7.1,-0.2&nbsp;Adams,  Foster,  Sterling,0, , , , , ,103.5,100.5,-1.3,-3,204,43, , ,&nbsp;,&nbsp;,&nbsp;, , , ,$0 ,&nbsp;,&nbsp;,&nbsp;,0
