1/26/2018, , ,27.8,Malcolm Delaney,PG/SG,$3500, , ,ATL,@CHA,8.6,18.4,-1.2,-6.96,2.5,17.31,13.3,0,1,15.56,0,0.72,0.78,9.73,17.1,3,1,31%,2.3,1.1,-0.4&nbsp;Acosta  Lane  Phillips,0.511,3.1,0.159,39,0.61,1A,2,101.8,108.8,0.5,7,210.5,36,15.1,$-300,85%,35%,14%,14,12.3,-2.4,$-1400,70%,20%,29%,67,
1/26/2018, , ,27.65,Bryn Forbes,PG/SG,$3700, , ,SAS,PHI,11.1,23.5,-1.3,-5.46,3,17.52,18.7,0,1,16.56,0,0.58,0.59,8.99,16.1,1,1,24%,2.66,6.1,-0.6&nbsp;Barnaky  Capers  VanDuyne,0.527,2.7,0.335,22,0.32, ,2,101.8,97.8,-2.7,-4,200,63,14.4,$300,80%,33%,20%,15,10.2,-4.1,$200,60%,17%,38%,75,
1/26/2018, , ,27.1,Josh Hart,PG/SG,$4200, , ,LAL,@CHI,10.6,21.5,-0.3,-8.46,2.5,12.69,17.1,0,1,19.06,0,0.66,0.65,9.98,11.8,0,0,2%,4.13,-3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.552,3,0.312,17,0.9, ,3,109.3,113.3,2,4,222.5,50,14.8,$-300,42%,14%,57%,14,12.5,-3.4,$700,56%,19%,39%,41,
1/26/2018, , ,27,Tony Snell,SG/SF,$4000, , ,MIL,BKN,12.3,23.9,0.7,-5.76,3.1,11.03,26.3,0,1,18.06,0,0.52,0.53,9.81,10.3,2,0,31%,0.24,4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.622,2,0.281,28,1.01, ,4,108.5,103,-1.3,-5.5,211.5,53,13.1,$300,71%,35%,28%,14,15.9,0,$400,83%,44%,16%,83,
1/26/2018, , ,26.15,Doug McDermott,SF/PF,$3100, , ,NYK,@PHX,2.7,6.4, ,-10.86,0.9,11.56,5.2,0,1,13.56,0,0.6,0.56,10.4,13.8,1,1,66%,2.55,3.7,-0.6&nbsp;Boland  Petraitis  Wright,0.58,2.4,0.272,27,0.28,2A,1,109.5,108.5,-1.8,-1,218,38,9.9,$-400,68%,6%,31%,16,12.5,-2.3,$-600,75%,24%,23%,86,
1/26/2018, , ,26.1,Jason Terry,PG/SG,$3000, , ,MIL,BKN,6.6,14.1,-0.9,-6.46,2.2,10.36,13.4,0,1,13.06,0,0.45,0.37, , ,0,0,86%,-0.05,4,-0.7&nbsp;Fitzgerald  Lewis  Smith,0.335,3.3,0.102,11,0.89, ,4,108.5,103,-1.3,-5.5,211.5,53,2.9,$0,14%,0%,85%,7,9,-3.4,$0,60%,17%,39%,58,
1/26/2018, , ,25.6,Tyler Ennis,PG/SG,$3700, , ,LAL,@CHI,9.2,19.9,-1.5,-7.36,2.5,16.97,12.5,0,1,16.56,0,0.8,0.8,9.97,16.8,0,0,18%,5.19,-3.2,-0.6&nbsp;Nansel  Smith  Spooner,0.43,4.8,0.123,27,0.7, ,3,109.3,113.3,2,4,222.5,50,13.4,$700,46%,30%,53%,13,11,-3.5,$500,50%,20%,49%,53,
1/26/2018, , ,24,Lucas Nogueira,PF,$3200, , ,TOR,UTA,4.6,10,-0.8,-9.46,1.4,6.8,6.5,0,1,14.06,0,0.86,0.85,16.63,10.8,0,1,55%,1.05,-3.7,-0.8&nbsp;Callahan  Forte  Goble,0.648,4.6,0.207,14,1.77, ,2,108.3,100.3,1,-8,208.5,73,6.6,$-100,27%,9%,63%,11,9.4,-5.4,$-100,40%,20%,54%,50,
1/26/2018, , ,23.85,Norman Powell,SG/SF,$3300, , ,TOR,UTA,5.2,11.8,-1.4,-9.36,1.6,20.07,7,0,1,14.56,0,0.76,0.73,9.01,19.4,1,1,47%,0.93,-3.7,-0.8&nbsp;Callahan  Forte  Goble,0.48,4.1,0.269,23,0.9, ,2,108.3,100.3,1,-8,208.5,73,8.1,$-200,33%,25%,66%,12,15.8,-1.9,$-1400,61%,33%,37%,80,
1/26/2018, , ,22.9,Ben McLemore,SG/SF,$3500, , ,MEM,LAC,3.5,8.1,-1.1,-12.06,1,21.74,5,0,1,15.56,0,0.7,0.8,9.49,18.6,1,1,31%,4.67,4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.517,5.6,0.29,23,0.71, ,2,104.5,108,1,3.5,212.5,35,11.3,$300,71%,28%,28%,7,15.2,0.3,$-100,76%,33%,23%,56,
1/26/2018, , ,22.7,Joffrey Lauvergne,PF/C,$3400, , ,SAS,PHI,3.7,8.7,-1.3,-11.36,1.1,18.31,4.6,0,1,15.06,0,0.87,0.89,13.9,19,0,1,47%,3.09,6.1,-0.6&nbsp;Barnaky  Capers  VanDuyne,0.508,3.6,0.271,14,0.34, ,2,101.8,97.8,-2.7,-4,200,63,8.7,$400,40%,10%,60%,10,10.9,-2.6,$400,62%,20%,37%,64,
1/26/2018, , ,21.95,Kyle Collinsworth,PG/SG,$3000, , ,DAL,POR,6.9,15,-1.2,-6.16,2.3,13.48,14.2,0,1,13.06,0,0.7,0.79,11.94,8.9,1,1,86%, ,1.6,-0.5&nbsp;Adams  Mott  Orr,0.726,2.7,0.237,8,0.43,1H,2,103.8,105.3,0.3,1.5,209,36,8.8,$0,50%,0%,50%,4,6.7,-6.4,$0,28%,0%,71%,7,
1/26/2018, , ,21.15,Derrick Rose,PG,$3500, , ,CLE,IND,6.3,14.4,-1.8,-9.26,1.8,24.15,8.4,0,1,15.56,0,0.76,0.87,12.58,24.5,5,0,39%,0.59,-1,-0.5&nbsp;Mauer  Wood  Zielinski,0.564,1.8,0.265,47,0.69, ,3,114.3,108.8,0.8,-5.5,223,55,13.8,$100,66%,33%,0%,3,26.1,0.5,$-1500,81%,28%,15%,32,
1/26/2018, , ,21.1,Myke Henry,SG/SF,$3200, , ,MEM,LAC,7.9,17.4,-1.6,-6.16,2.5,17.91,13.5,0,1,14.06,0,0.8,0.8,7.89,18,1,1,90%, ,4.6,-0.7&nbsp;Brown  Kennedy  Maddox,0.355,2.1,0.156,25,2.67, ,2,104.5,108,1,3.5,212.5,35,13.7,$200,66%,33%,33%,3,13.7,0,$200,66%,33%,33%,3,
